title,address,city,state,postal_code,price,facts and features,real estate provider,url
New construction,28 Harbor Pt,Key Biscayne,FL,33149,"$25,000,000","7 bds , 9 ba , 11,556 sqft",,https://www.zillow.com/homedetails/28-Harbor-Pt-Key-Biscayne-FL-33149/44035430_zpid/
New construction,6021 Bull Dolphin Ln # 3105,Orlando,FL,32822,"$132,995","3 bds , 2 ba , 1,568 sqft",,https://www.zillow.com/homedetails/6021-Bull-Dolphin-Ln-3105-Orlando-FL-32822/2085775915_zpid/
New construction,2748 Ranch House Rd,Orlando,FL,32822,"$89,900","3 bds , 2 ba , 1,456 sqft",,https://www.zillow.com/homedetails/2748-Ranch-House-Rd-Orlando-FL-32822/2090980518_zpid/
House for sale,1811 NE 23rd Ter,CAPE CORAL,FL,33909,"$179,900","3 bds , 2 ba , 1,196 sqft",,https://www.zillow.com/homedetails/1811-NE-23rd-Ter-Cape-Coral-FL-33909/45534793_zpid/
House for sale,1240 Coconut Dr,FORT MYERS,FL,33901,"$15,950,000","6 bds , 11 ba , 10,493 sqft",,https://www.zillow.com/homedetails/1240-Coconut-Dr-Fort-Myers-FL-33901/45502070_zpid/
House for sale,10435 Canary Isle Dr,Tampa,FL,33647,"$395,000","5 bds , 3 ba , 3,152 sqft",,https://www.zillow.com/homedetails/10435-Canary-Isle-Dr-Tampa-FL-33647/44960965_zpid/
House for sale,6565 SW 30th St,Miami,FL,33155,"$698,000","4 bds , 3 ba , 2,940 sqft",,https://www.zillow.com/homedetails/6565-SW-30th-St-Miami-FL-33155/44187409_zpid/
For sale by owner,10302 Sugar Mill Ct,North Fort Myers,FL,33903,"$26,900","2 bds , 2 ba , 1,456 sqft",,https://www.zillow.com/homedetails/10302-Sugar-Mill-Ct-North-Fort-Myers-FL-33903/2085586707_zpid/
House for sale,9508 Windy Ridge Rd,WINDERMERE,FL,34786,"$28,500,000","7 bds , 14 ba , 51,000 sqft",,https://www.zillow.com/homedetails/9508-Windy-Ridge-Rd-Windermere-FL-34786/121159534_zpid/
House for sale,338 Colgan Ave SE,Port Charlotte,FL,33952,"$210,000","3 bds , 3 ba , 1,894 sqft",,https://www.zillow.com/homedetails/338-Colgan-Ave-SE-Port-Charlotte-FL-33952/43549125_zpid/
House for sale,8266 Quail Meadow Way,WEST PALM BEACH,FL,33412,"$144,900","3 bds , 2 ba , 1,593 sqft",,https://www.zillow.com/homedetails/8266-Quail-Meadow-Way-West-Palm-Beach-FL-33412/46916953_zpid/
